complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR002450,Dark road at night due to non-functional lights Please check the street light issue at Suburb Area.. Reference ID: 2163.,Street Light,Suburb Area,2023-07-11 06:00:00,Medium,Public Works,Open,44.0
GR002451,Street lighting system failure in the area Please check the street light issue at Industrial Zone.. Reference ID: 6177.,Street Light,Industrial Zone,2023-08-05 01:00:00,Medium,Police,Resolved,4.0
GR002452,Loud music from nearby establishment The noise pollution status in East Zone is critical.. Reference ID: 5951.,Noise Pollution,East Zone,2023-02-08 06:00:00,High,Municipal Services,Resolved,29.0
GR002453,Traffic light not functioning properly Immediate attention needed for traffic light near Central City.. Reference ID: 5328.,Traffic Light,Central City,2023-07-07 06:00:00,Medium,Public Works,Resolved,45.0
GR002454,Entire road surface needs repair The road damage status in Downtown is critical.. Reference ID: 8540.,Road Damage,Downtown,2023-03-05 18:00:00,High,Public Works,Resolved,41.0
GR002455,No coordination between signals Immediate attention needed for traffic light near Commercial Area.. Reference ID: 5920.,Traffic Light,Commercial Area,2023-07-27 18:00:00,Medium,Municipal Services,In Progress,57.0
GR002456,Multiple broken street lights on the avenue Large street light problem reported by citizens in Commercial Area.. Reference ID: 6280.,Street Light,Commercial Area,2024-01-01 19:00:00,Medium,Utilities,In Progress,36.0
GR002457,Entire road surface needs repair The road damage status in Industrial Zone is critical.. Reference ID: 8679.,Road Damage,Industrial Zone,2023-01-26 05:00:00,High,Municipal Services,Resolved,55.0
GR002458,Road subsidence near municipal area Large road damage problem reported by citizens in South District.. Reference ID: 1097.,Road Damage,South District,2023-11-25 03:00:00,Medium,Municipal Services,Open,
GR002459,Industrial noise exceeding permissible levels Large noise pollution problem reported by citizens in Industrial Zone.. Reference ID: 4555.,Noise Pollution,Industrial Zone,2023-04-08 04:00:00,Medium,Utilities,Open,9.0
GR002460,Water pipeline burst causing shortage The water supply status in Downtown is critical.. Reference ID: 5244.,Water Supply,Downtown,2023-01-21 05:00:00,High,Municipal Services,In Progress,
GR002461,Sanitation workers absent for a week Immediate attention needed for sanitation near Industrial Zone.. Reference ID: 4061.,Sanitation,Industrial Zone,2023-05-13 05:00:00,Medium,Utilities,In Progress,40.0
GR002462,Dirty streets need immediate cleaning Large sanitation problem reported by citizens in West Zone.. Reference ID: 1765.,Sanitation,West Zone,2023-03-11 07:00:00,Medium,Municipal Services,Open,17.0
GR002463,New potholes appeared after rain Concern regarding pothole on the main street of South District.. Reference ID: 4094.,Pothole,South District,2023-04-27 05:00:00,Low,Police,In Progress,
GR002464,Frequent power outages affecting business Concern regarding electricity on the main street of Residential Area.. Reference ID: 9606.,Electricity,Residential Area,2023-03-18 19:00:00,Low,Public Works,Resolved,53.0
GR002465,Traffic noise intolerable at night The noise pollution status in South District is critical.. Reference ID: 6604.,Noise Pollution,South District,2023-03-06 12:00:00,High,Public Works,In Progress,37.0
GR002466,Traffic light not functioning properly Large traffic light problem reported by citizens in Downtown.. Reference ID: 4623.,Traffic Light,Downtown,2023-03-05 00:00:00,Medium,Public Works,Resolved,51.0
GR002467,Electricity bill overcharged without reason Large electricity problem reported by citizens in West Zone.. Reference ID: 4019.,Electricity,West Zone,2023-08-10 20:00:00,Medium,Municipal Services,Open,30.0
GR002468,Cracked asphalt creating hazard Please check the road damage issue at West Zone.. Reference ID: 7785.,Road Damage,West Zone,2023-09-17 22:00:00,High,Public Works,In Progress,20.0
GR002469,Uneven road surface causing accidents Please check the road damage issue at North District.. Reference ID: 4396.,Road Damage,North District,2023-10-13 11:00:00,High,Public Works,Open,3.0
GR002470,Traffic noise intolerable at night Large noise pollution problem reported by citizens in Downtown.. Reference ID: 9248.,Noise Pollution,Downtown,2023-06-05 04:00:00,Medium,Police,Open,3.0
GR002471,Entire road surface needs repair Large road damage problem reported by citizens in Central City.. Reference ID: 9127.,Road Damage,Central City,2023-05-19 00:00:00,Medium,Utilities,In Progress,24.0
GR002472,Street crime increasing daily Immediate attention needed for community safety near East Zone.. Reference ID: 7885.,Community Safety,East Zone,2023-03-12 11:00:00,High,Public Works,In Progress,1.0
GR002473,New potholes appeared after rain Large pothole problem reported by citizens in West Zone.. Reference ID: 9328.,Pothole,West Zone,2023-12-06 11:00:00,Medium,Utilities,In Progress,47.0
GR002474,Street lighting system failure in the area The street light status in Central City is critical.. Reference ID: 6161.,Street Light,Central City,2023-11-01 15:00:00,High,Municipal Services,Open,14.0
GR002475,No coordination between signals Concern regarding traffic light on the main street of Downtown.. Reference ID: 9874.,Traffic Light,Downtown,2023-12-29 08:00:00,Low,Public Works,In Progress,46.0
GR002476,Frequent theft in the area Concern regarding community safety on the main street of Industrial Zone.. Reference ID: 6160.,Community Safety,Industrial Zone,2023-06-10 00:00:00,High,Police,Resolved,43.0
GR002477,Water pipeline burst causing shortage Immediate attention needed for water supply near East Zone.. Reference ID: 5859.,Water Supply,East Zone,2023-04-21 04:00:00,Medium,Municipal Services,Resolved,
GR002478,No coordination between signals Please check the traffic light issue at Central City.. Reference ID: 3142.,Traffic Light,Central City,2023-02-21 05:00:00,Medium,Public Works,Resolved,7.0
GR002479,Traffic noise intolerable at night Concern regarding noise pollution on the main street of Downtown.. Reference ID: 6561.,Noise Pollution,Downtown,2023-04-27 08:00:00,Low,Public Works,Open,12.0
GR002480,Cracked asphalt creating hazard Large road damage problem reported by citizens in Industrial Zone.. Reference ID: 4163.,Road Damage,Industrial Zone,2023-10-30 16:00:00,High,Police,In Progress,53.0
GR002481,Sanitation workers absent for a week Immediate attention needed for sanitation near Suburb Area.. Reference ID: 9257.,Sanitation,Suburb Area,2023-12-23 15:00:00,Medium,Public Works,Resolved,34.0
GR002482,Waste accumulation causing health hazard Immediate attention needed for sanitation near East Zone.. Reference ID: 9615.,Sanitation,East Zone,2023-11-26 17:00:00,High,Utilities,Open,35.0
GR002483,Faulty electrical connection creating hazard Concern regarding electricity on the main street of South District.. Reference ID: 1810.,Electricity,South District,2023-07-16 22:00:00,High,Public Works,Resolved,
GR002484,No electricity for one week Immediate attention needed for electricity near Downtown.. Reference ID: 6012.,Electricity,Downtown,2023-08-28 23:00:00,Medium,Police,In Progress,
GR002485,Industrial noise exceeding permissible levels Immediate attention needed for noise pollution near Commercial Area.. Reference ID: 5412.,Noise Pollution,Commercial Area,2023-10-18 12:00:00,Medium,Municipal Services,Resolved,1.0
GR002486,Signal timing causes congestion Large traffic light problem reported by citizens in Residential Area.. Reference ID: 7471.,Traffic Light,Residential Area,2023-03-03 01:00:00,Medium,Public Works,Resolved,27.0
GR002487,Street lighting system failure in the area Large street light problem reported by citizens in Industrial Zone.. Reference ID: 1121.,Street Light,Industrial Zone,2023-02-20 13:00:00,Medium,Police,In Progress,47.0
GR002488,Uneven road surface causing accidents The road damage status in Commercial Area is critical.. Reference ID: 6415.,Road Damage,Commercial Area,2023-09-13 21:00:00,High,Utilities,In Progress,49.0
GR002489,Traffic noise intolerable at night Please check the noise pollution issue at Residential Area.. Reference ID: 3820.,Noise Pollution,Residential Area,2023-05-11 15:00:00,Medium,Utilities,In Progress,
GR002490,New potholes appeared after rain The pothole status in Industrial Zone is critical.. Reference ID: 9536.,Pothole,Industrial Zone,2023-08-01 16:00:00,High,Municipal Services,In Progress,23.0
GR002491,Street lighting system failure in the area The street light status in Industrial Zone is critical.. Reference ID: 5183.,Street Light,Industrial Zone,2023-06-16 03:00:00,High,Municipal Services,Open,56.0
GR002492,Frequent power outages affecting business Concern regarding electricity on the main street of Central City.. Reference ID: 8738.,Electricity,Central City,2023-06-01 00:00:00,Low,Municipal Services,Open,
GR002493,Parking violation enforcement needed Please check the parking issue at Commercial Area.. Reference ID: 9397.,Parking,Commercial Area,2023-04-30 10:00:00,Medium,Utilities,Open,29.0
GR002494,New potholes appeared after rain Large pothole problem reported by citizens in West Zone.. Reference ID: 1746.,Pothole,West Zone,2023-11-15 09:00:00,Medium,Police,Open,33.0
GR002495,Vehicles blocking entire street Please check the parking issue at North District.. Reference ID: 6452.,Parking,North District,2023-01-25 17:00:00,Medium,Municipal Services,Open,50.0
GR002496,Electricity bill overcharged without reason The electricity status in South District is critical.. Reference ID: 1198.,Electricity,South District,2023-10-26 13:00:00,High,Public Works,Resolved,32.0
GR002497,Signal timing causes congestion The traffic light status in Residential Area is critical.. Reference ID: 6515.,Traffic Light,Residential Area,2023-03-20 17:00:00,High,Police,Open,
GR002498,No designated parking area created Concern regarding parking on the main street of Downtown.. Reference ID: 1215.,Parking,Downtown,2023-06-02 10:00:00,Low,Public Works,In Progress,
GR002499,No designated parking area created Concern regarding parking on the main street of Residential Area.. Reference ID: 1232.,Parking,Residential Area,2023-10-21 10:00:00,Low,Utilities,Resolved,15.0
GR002500,Traffic light not functioning properly The traffic light status in Central City is critical.. Reference ID: 9986.,Traffic Light,Central City,2023-01-24 04:00:00,High,Utilities,Open,
GR002501,Traffic light stuck on red Large traffic light problem reported by citizens in Central City.. Reference ID: 1725.,Traffic Light,Central City,2023-04-30 02:00:00,Medium,Police,Resolved,49.0
GR002502,Dirty streets need immediate cleaning Concern regarding sanitation on the main street of Suburb Area.. Reference ID: 1287.,Sanitation,Suburb Area,2023-08-28 06:00:00,Low,Police,Open,
GR002503,Street lighting system failure in the area Immediate attention needed for street light near Downtown.. Reference ID: 8719.,Street Light,Downtown,2023-05-27 17:00:00,Medium,Utilities,In Progress,24.0
GR002504,Street light not working for 3 weeks Concern regarding street light on the main street of Central City.. Reference ID: 7969.,Street Light,Central City,2023-05-17 21:00:00,Low,Municipal Services,Open,
GR002505,Inadequate police patrolling Concern regarding community safety on the main street of East Zone.. Reference ID: 7495.,Community Safety,East Zone,2023-12-23 16:00:00,High,Police,Open,11.0
GR002506,Low water pressure affecting households Immediate attention needed for water supply near West Zone.. Reference ID: 1510.,Water Supply,West Zone,2023-11-26 11:00:00,Medium,Utilities,Resolved,18.0
GR002507,Sanitation workers absent for a week Immediate attention needed for sanitation near Residential Area.. Reference ID: 5792.,Sanitation,Residential Area,2023-09-22 06:00:00,Medium,Public Works,In Progress,
GR002508,New potholes appeared after rain Large pothole problem reported by citizens in Industrial Zone.. Reference ID: 4500.,Pothole,Industrial Zone,2023-12-03 20:00:00,Medium,Public Works,In Progress,
GR002509,Street crime increasing daily Concern regarding community safety on the main street of South District.. Reference ID: 9202.,Community Safety,South District,2023-03-18 09:00:00,High,Municipal Services,In Progress,53.0
GR002510,Traffic noise intolerable at night Immediate attention needed for noise pollution near Downtown.. Reference ID: 9990.,Noise Pollution,Downtown,2023-10-31 00:00:00,Medium,Utilities,Open,
GR002511,Cracked asphalt creating hazard Immediate attention needed for road damage near East Zone.. Reference ID: 2950.,Road Damage,East Zone,2023-08-19 19:00:00,High,Public Works,Open,15.0
GR002512,Entire road surface needs repair Please check the road damage issue at Downtown.. Reference ID: 8019.,Road Damage,Downtown,2023-06-11 08:00:00,Medium,Utilities,Open,36.0
GR002513,Faulty electrical connection creating hazard Concern regarding electricity on the main street of Residential Area.. Reference ID: 6291.,Electricity,Residential Area,2023-12-27 08:00:00,High,Public Works,Resolved,27.0
GR002514,Road subsidence near municipal area Large road damage problem reported by citizens in Suburb Area.. Reference ID: 9598.,Road Damage,Suburb Area,2023-02-09 17:00:00,Medium,Public Works,In Progress,30.0
GR002515,Inadequate police patrolling Concern regarding community safety on the main street of South District.. Reference ID: 2061.,Community Safety,South District,2023-06-14 15:00:00,High,Public Works,Resolved,24.0
GR002516,Street crime increasing daily Large community safety problem reported by citizens in Downtown.. Reference ID: 7635.,Community Safety,Downtown,2023-10-09 06:00:00,High,Police,Resolved,27.0
GR002517,No water supply for 5 days Large water supply problem reported by citizens in Commercial Area.. Reference ID: 1276.,Water Supply,Commercial Area,2023-12-17 15:00:00,Medium,Utilities,Open,
GR002518,Traffic light not functioning properly Large traffic light problem reported by citizens in Industrial Zone.. Reference ID: 2876.,Traffic Light,Industrial Zone,2023-11-20 21:00:00,Medium,Public Works,Resolved,48.0
GR002519,Street light not working for 3 weeks Large street light problem reported by citizens in Commercial Area.. Reference ID: 9847.,Street Light,Commercial Area,2023-09-25 20:00:00,Medium,Utilities,Resolved,7.0
GR002520,Frequent theft in the area Immediate attention needed for community safety near East Zone.. Reference ID: 1115.,Community Safety,East Zone,2023-07-25 12:00:00,High,Public Works,Open,
GR002521,Signal timing causes congestion Immediate attention needed for traffic light near East Zone.. Reference ID: 3404.,Traffic Light,East Zone,2023-10-29 17:00:00,Medium,Municipal Services,In Progress,58.0
GR002522,Contaminated water from municipal supply Concern regarding water supply on the main street of West Zone.. Reference ID: 8154.,Water Supply,West Zone,2023-12-05 09:00:00,Low,Utilities,Open,
GR002523,Industrial noise exceeding permissible levels Immediate attention needed for noise pollution near North District.. Reference ID: 6372.,Noise Pollution,North District,2023-08-24 16:00:00,Medium,Utilities,Resolved,56.0
GR002524,Contaminated water from municipal supply The water supply status in West Zone is critical.. Reference ID: 8308.,Water Supply,West Zone,2023-01-07 15:00:00,High,Utilities,Open,50.0
GR002525,Garbage not collected for days The sanitation status in West Zone is critical.. Reference ID: 6394.,Sanitation,West Zone,2023-06-24 20:00:00,High,Public Works,Resolved,21.0
GR002526,Road subsidence near municipal area Large road damage problem reported by citizens in North District.. Reference ID: 2533.,Road Damage,North District,2023-09-26 15:00:00,Medium,Municipal Services,Resolved,
GR002527,Frequent power outages affecting business The electricity status in Central City is critical.. Reference ID: 7023.,Electricity,Central City,2023-09-18 17:00:00,High,Municipal Services,Open,20.0
GR002528,Street lighting system failure in the area Please check the street light issue at Central City.. Reference ID: 2677.,Street Light,Central City,2023-03-20 07:00:00,Medium,Police,Open,
GR002529,Frequent theft in the area The community safety status in Residential Area is critical.. Reference ID: 7447.,Community Safety,Residential Area,2023-10-01 19:00:00,High,Public Works,Resolved,
GR002530,Uneven road surface causing accidents Concern regarding road damage on the main street of Residential Area.. Reference ID: 1875.,Road Damage,Residential Area,2023-03-14 07:00:00,High,Police,Resolved,
GR002531,No designated parking area created The parking status in Commercial Area is critical.. Reference ID: 7750.,Parking,Commercial Area,2023-08-31 18:00:00,High,Police,Open,15.0
GR002532,No designated parking area created Please check the parking issue at Industrial Zone.. Reference ID: 2087.,Parking,Industrial Zone,2023-08-10 06:00:00,Medium,Municipal Services,Resolved,14.0
GR002533,Cracked asphalt creating hazard Please check the road damage issue at Commercial Area.. Reference ID: 6817.,Road Damage,Commercial Area,2023-10-26 15:00:00,High,Police,In Progress,11.0
GR002534,No coordination between signals Large traffic light problem reported by citizens in East Zone.. Reference ID: 2711.,Traffic Light,East Zone,2023-09-18 12:00:00,Medium,Municipal Services,Resolved,
GR002535,Traffic light stuck on red Concern regarding traffic light on the main street of South District.. Reference ID: 7034.,Traffic Light,South District,2023-12-28 21:00:00,Low,Police,Resolved,
GR002536,Low water pressure affecting households The water supply status in West Zone is critical.. Reference ID: 2482.,Water Supply,West Zone,2023-07-12 23:00:00,High,Police,Open,41.0
GR002537,Electricity bill overcharged without reason Concern regarding electricity on the main street of Commercial Area.. Reference ID: 8091.,Electricity,Commercial Area,2023-07-19 00:00:00,Low,Utilities,Open,
GR002538,No designated parking area created Immediate attention needed for parking near Residential Area.. Reference ID: 3894.,Parking,Residential Area,2023-03-04 11:00:00,Medium,Police,Resolved,
GR002539,Dark road at night due to non-functional lights Concern regarding street light on the main street of Residential Area.. Reference ID: 2882.,Street Light,Residential Area,2023-08-06 02:00:00,Low,Utilities,Open,11.0
GR002540,Garbage not collected for days Immediate attention needed for sanitation near South District.. Reference ID: 2176.,Sanitation,South District,2023-11-27 09:00:00,Medium,Public Works,Open,20.0
GR002541,Faulty electrical connection creating hazard Please check the electricity issue at Residential Area.. Reference ID: 5180.,Electricity,Residential Area,2023-10-15 06:00:00,High,Utilities,In Progress,
GR002542,Waste accumulation causing health hazard Concern regarding sanitation on the main street of Downtown.. Reference ID: 7636.,Sanitation,Downtown,2023-05-28 21:00:00,High,Municipal Services,Open,2.0
GR002543,Dirty streets need immediate cleaning Please check the sanitation issue at Industrial Zone.. Reference ID: 7299.,Sanitation,Industrial Zone,2023-12-29 05:00:00,Medium,Public Works,Resolved,27.0
GR002544,Parking violation enforcement needed Please check the parking issue at Residential Area.. Reference ID: 7185.,Parking,Residential Area,2023-08-01 13:00:00,Medium,Utilities,Open,
GR002545,Loud music from nearby establishment The noise pollution status in Industrial Zone is critical.. Reference ID: 3849.,Noise Pollution,Industrial Zone,2023-01-17 04:00:00,High,Municipal Services,Open,15.0
GR002546,Frequent power outages affecting business Please check the electricity issue at Downtown.. Reference ID: 4420.,Electricity,Downtown,2023-08-13 13:00:00,Medium,Municipal Services,In Progress,40.0
GR002547,New potholes appeared after rain Immediate attention needed for pothole near South District.. Reference ID: 2182.,Pothole,South District,2023-06-17 04:00:00,Medium,Police,In Progress,8.0
GR002548,Frequent power outages affecting business Concern regarding electricity on the main street of Central City.. Reference ID: 3690.,Electricity,Central City,2023-04-19 07:00:00,Low,Police,Open,55.0
GR002549,Parking violation enforcement needed The parking status in Suburb Area is critical.. Reference ID: 3295.,Parking,Suburb Area,2023-07-12 01:00:00,High,Public Works,Resolved,32.0
GR002550,Waste accumulation causing health hazard Please check the sanitation issue at Industrial Zone.. Reference ID: 6844.,Sanitation,Industrial Zone,2023-11-26 12:00:00,High,Police,In Progress,11.0
GR002551,Sanitation workers absent for a week Immediate attention needed for sanitation near Residential Area.. Reference ID: 5304.,Sanitation,Residential Area,2023-02-17 09:00:00,Medium,Public Works,Open,
GR002552,Frequent theft in the area Large community safety problem reported by citizens in Suburb Area.. Reference ID: 6480.,Community Safety,Suburb Area,2023-06-25 02:00:00,High,Municipal Services,In Progress,60.0
GR002553,Faulty electrical connection creating hazard Immediate attention needed for electricity near Commercial Area.. Reference ID: 3304.,Electricity,Commercial Area,2023-04-03 17:00:00,High,Municipal Services,Resolved,
GR002554,Cracked asphalt creating hazard Please check the road damage issue at West Zone.. Reference ID: 5140.,Road Damage,West Zone,2023-07-04 08:00:00,High,Utilities,Resolved,6.0
GR002555,Traffic noise intolerable at night Concern regarding noise pollution on the main street of Residential Area.. Reference ID: 4243.,Noise Pollution,Residential Area,2023-03-18 11:00:00,Low,Public Works,Open,
GR002556,No coordination between signals Concern regarding traffic light on the main street of Residential Area.. Reference ID: 6190.,Traffic Light,Residential Area,2023-04-20 02:00:00,Low,Municipal Services,Resolved,
GR002557,Severe pothole damage on highway affecting commute The pothole status in Downtown is critical.. Reference ID: 4995.,Pothole,Downtown,2023-08-14 15:00:00,High,Utilities,In Progress,
GR002558,Contaminated water from municipal supply Concern regarding water supply on the main street of North District.. Reference ID: 1845.,Water Supply,North District,2023-01-31 03:00:00,Low,Utilities,Open,
GR002559,No water supply for 5 days The water supply status in Downtown is critical.. Reference ID: 2508.,Water Supply,Downtown,2023-02-03 08:00:00,High,Municipal Services,In Progress,27.0
GR002560,Garbage not collected for days Immediate attention needed for sanitation near South District.. Reference ID: 9986.,Sanitation,South District,2023-02-09 17:00:00,Medium,Utilities,Open,
GR002561,No designated parking area created Immediate attention needed for parking near Commercial Area.. Reference ID: 5934.,Parking,Commercial Area,2023-03-07 10:00:00,Medium,Utilities,Open,36.0
GR002562,New potholes appeared after rain Concern regarding pothole on the main street of East Zone.. Reference ID: 4242.,Pothole,East Zone,2023-05-06 23:00:00,Low,Public Works,In Progress,12.0
GR002563,Water pipeline burst causing shortage Please check the water supply issue at North District.. Reference ID: 1864.,Water Supply,North District,2023-04-05 06:00:00,Medium,Public Works,Open,28.0
GR002564,Construction noise disturbing residents The noise pollution status in Suburb Area is critical.. Reference ID: 3262.,Noise Pollution,Suburb Area,2023-03-28 09:00:00,High,Public Works,Open,
GR002565,Sanitation workers absent for a week Immediate attention needed for sanitation near North District.. Reference ID: 8870.,Sanitation,North District,2023-01-19 03:00:00,Medium,Police,Open,
GR002566,Signal timing causes congestion Please check the traffic light issue at Downtown.. Reference ID: 2563.,Traffic Light,Downtown,2023-07-25 13:00:00,Medium,Municipal Services,Open,34.0
GR002567,Waste accumulation causing health hazard Large sanitation problem reported by citizens in East Zone.. Reference ID: 5552.,Sanitation,East Zone,2023-01-20 01:00:00,High,Police,Open,38.0
GR002568,Waste accumulation causing health hazard Please check the sanitation issue at East Zone.. Reference ID: 7102.,Sanitation,East Zone,2023-07-13 04:00:00,High,Public Works,Open,48.0
GR002569,Traffic light not functioning properly Please check the traffic light issue at North District.. Reference ID: 4403.,Traffic Light,North District,2023-05-12 17:00:00,Medium,Police,Open,
GR002570,Multiple broken street lights on the avenue Large street light problem reported by citizens in West Zone.. Reference ID: 6957.,Street Light,West Zone,2023-04-03 16:00:00,Medium,Utilities,Open,11.0
GR002571,Contaminated water from municipal supply The water supply status in Downtown is critical.. Reference ID: 7745.,Water Supply,Downtown,2023-12-14 09:00:00,High,Police,Open,
GR002572,Sanitation workers absent for a week The sanitation status in Commercial Area is critical.. Reference ID: 5881.,Sanitation,Commercial Area,2023-11-09 14:00:00,High,Utilities,Open,
GR002573,No coordination between signals Immediate attention needed for traffic light near Commercial Area.. Reference ID: 4167.,Traffic Light,Commercial Area,2023-05-18 05:00:00,Medium,Public Works,Resolved,23.0
GR002574,Water pipeline burst causing shortage Immediate attention needed for water supply near Industrial Zone.. Reference ID: 4973.,Water Supply,Industrial Zone,2023-05-22 21:00:00,Medium,Police,Open,54.0
GR002575,Water pipeline burst causing shortage Please check the water supply issue at Suburb Area.. Reference ID: 6482.,Water Supply,Suburb Area,2023-12-19 05:00:00,Medium,Utilities,In Progress,22.0
GR002576,Traffic light stuck on red Immediate attention needed for traffic light near South District.. Reference ID: 7391.,Traffic Light,South District,2023-03-22 11:00:00,Medium,Municipal Services,Resolved,40.0
GR002577,No designated parking area created Please check the parking issue at Industrial Zone.. Reference ID: 5367.,Parking,Industrial Zone,2023-08-31 11:00:00,Medium,Municipal Services,Open,38.0
GR002578,Traffic noise intolerable at night Immediate attention needed for noise pollution near East Zone.. Reference ID: 5436.,Noise Pollution,East Zone,2023-07-21 13:00:00,Medium,Police,Resolved,
GR002579,Water pipeline burst causing shortage Large water supply problem reported by citizens in Commercial Area.. Reference ID: 6555.,Water Supply,Commercial Area,2023-05-08 04:00:00,Medium,Police,Open,46.0
GR002580,Vehicles blocking entire street The parking status in Residential Area is critical.. Reference ID: 2691.,Parking,Residential Area,2023-06-23 15:00:00,High,Public Works,Open,56.0
GR002581,Vehicles blocking entire street The parking status in West Zone is critical.. Reference ID: 5447.,Parking,West Zone,2023-04-19 21:00:00,High,Police,In Progress,33.0
GR002582,Insufficient parking spaces in market Immediate attention needed for parking near West Zone.. Reference ID: 2659.,Parking,West Zone,2023-07-21 23:00:00,Medium,Municipal Services,In Progress,38.0
GR002583,No water supply for 5 days Immediate attention needed for water supply near Downtown.. Reference ID: 2575.,Water Supply,Downtown,2023-07-01 07:00:00,Medium,Public Works,Open,51.0
GR002584,Street crime increasing daily Please check the community safety issue at West Zone.. Reference ID: 1478.,Community Safety,West Zone,2023-05-06 00:00:00,High,Utilities,Open,25.0
GR002585,Multiple potholes near the market making driving dangerous Please check the pothole issue at Residential Area.. Reference ID: 2563.,Pothole,Residential Area,2023-05-21 17:00:00,High,Utilities,In Progress,58.0
GR002586,Multiple potholes near the market making driving dangerous Immediate attention needed for pothole near Commercial Area.. Reference ID: 5507.,Pothole,Commercial Area,2023-10-21 06:00:00,High,Public Works,Open,19.0
GR002587,No designated parking area created Immediate attention needed for parking near West Zone.. Reference ID: 7502.,Parking,West Zone,2023-04-05 10:00:00,Medium,Police,Open,54.0
GR002588,Dirty streets need immediate cleaning The sanitation status in Industrial Zone is critical.. Reference ID: 7643.,Sanitation,Industrial Zone,2023-04-16 06:00:00,High,Public Works,In Progress,
GR002589,Traffic light stuck on red Please check the traffic light issue at Downtown.. Reference ID: 4526.,Traffic Light,Downtown,2023-07-22 18:00:00,Medium,Police,Resolved,6.0
GR002590,Street lighting system failure in the area Immediate attention needed for street light near East Zone.. Reference ID: 5786.,Street Light,East Zone,2023-10-18 14:00:00,Medium,Public Works,Resolved,44.0
GR002591,Multiple potholes near the market making driving dangerous Large pothole problem reported by citizens in Industrial Zone.. Reference ID: 6384.,Pothole,Industrial Zone,2023-04-23 19:00:00,High,Public Works,Open,
GR002592,Vehicles blocking entire street The parking status in South District is critical.. Reference ID: 1451.,Parking,South District,2023-02-28 12:00:00,High,Municipal Services,Resolved,47.0
GR002593,Traffic light not functioning properly Large traffic light problem reported by citizens in North District.. Reference ID: 4709.,Traffic Light,North District,2023-04-29 08:00:00,Medium,Police,Open,43.0
GR002594,Vehicles blocking entire street The parking status in Residential Area is critical.. Reference ID: 9740.,Parking,Residential Area,2023-02-21 09:00:00,High,Public Works,Resolved,45.0
GR002595,Frequent power outages affecting business Please check the electricity issue at South District.. Reference ID: 8113.,Electricity,South District,2023-09-10 19:00:00,Medium,Municipal Services,Open,
GR002596,Frequent power outages affecting business Please check the electricity issue at Commercial Area.. Reference ID: 7561.,Electricity,Commercial Area,2023-01-06 09:00:00,Medium,Public Works,Open,
GR002597,Frequent power outages affecting business Large electricity problem reported by citizens in East Zone.. Reference ID: 9677.,Electricity,East Zone,2023-10-15 13:00:00,Medium,Utilities,Open,35.0
GR002598,Deep pothole on Main Road causing accidents Large pothole problem reported by citizens in South District.. Reference ID: 5783.,Pothole,South District,2023-03-15 03:00:00,High,Municipal Services,In Progress,48.0
GR002599,Traffic noise intolerable at night Large noise pollution problem reported by citizens in Central City.. Reference ID: 1981.,Noise Pollution,Central City,2023-04-18 10:00:00,Medium,Municipal Services,Open,45.0
GR002600,Entire road surface needs repair Immediate attention needed for road damage near Downtown.. Reference ID: 2633.,Road Damage,Downtown,2023-04-16 17:00:00,Medium,Utilities,Open,
GR002601,Entire road surface needs repair Immediate attention needed for road damage near South District.. Reference ID: 2900.,Road Damage,South District,2023-04-15 04:00:00,Medium,Public Works,Resolved,60.0
GR002602,Severe pothole damage on highway affecting commute Immediate attention needed for pothole near East Zone.. Reference ID: 1070.,Pothole,East Zone,2023-03-24 16:00:00,High,Public Works,In Progress,
GR002603,Sanitation workers absent for a week The sanitation status in Commercial Area is critical.. Reference ID: 6195.,Sanitation,Commercial Area,2023-03-11 15:00:00,High,Public Works,Resolved,
GR002604,No designated parking area created Immediate attention needed for parking near Residential Area.. Reference ID: 7235.,Parking,Residential Area,2023-05-31 13:00:00,Medium,Municipal Services,Resolved,
GR002605,Frequent theft in the area Immediate attention needed for community safety near South District.. Reference ID: 5942.,Community Safety,South District,2023-11-11 03:00:00,High,Utilities,Open,19.0
GR002606,Waste accumulation causing health hazard Please check the sanitation issue at West Zone.. Reference ID: 6707.,Sanitation,West Zone,2023-05-26 01:00:00,High,Public Works,Resolved,
GR002607,Traffic noise intolerable at night Please check the noise pollution issue at West Zone.. Reference ID: 7733.,Noise Pollution,West Zone,2023-11-02 21:00:00,Medium,Utilities,Resolved,
GR002608,Dark road at night due to non-functional lights The street light status in Industrial Zone is critical.. Reference ID: 6523.,Street Light,Industrial Zone,2023-03-27 10:00:00,High,Municipal Services,Resolved,20.0
GR002609,Multiple broken street lights on the avenue The street light status in North District is critical.. Reference ID: 5636.,Street Light,North District,2023-09-07 23:00:00,High,Public Works,Resolved,35.0
GR002610,Traffic light stuck on red Concern regarding traffic light on the main street of Downtown.. Reference ID: 9613.,Traffic Light,Downtown,2023-07-03 13:00:00,Low,Utilities,Resolved,
GR002611,Signal timing causes congestion Please check the traffic light issue at Downtown.. Reference ID: 1501.,Traffic Light,Downtown,2023-07-09 03:00:00,Medium,Police,In Progress,43.0
GR002612,No designated parking area created The parking status in West Zone is critical.. Reference ID: 9271.,Parking,West Zone,2023-06-01 04:00:00,High,Municipal Services,In Progress,6.0
