complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR000691,No electricity for one week,Electricity,Central City,2023-10-24 11:00:00,Low,Public Works,Open,24.0
GR000692,Road subsidence near municipal area - Incident 691. Details: 754,Road Damage,Industrial Zone,2023-03-25 03:00:00,Medium,Municipal Services,Open,36.0
GR000693,Traffic light not functioning properly,Traffic Light,Commercial Area,2023-02-09 03:00:00,Low,Public Works,In Progress,45.0
GR000694,Industrial noise exceeding permissible levels - Incident 693. Details: 270,Noise Pollution,East Zone,2023-11-02 16:00:00,Low,Police,Open,2.0
GR000695,Multiple broken street lights on the avenue - Incident 694. Details: 640,Street Light,West Zone,2023-03-14 22:00:00,Medium,Municipal Services,Open,
GR000696,Street light not working for 3 weeks,Street Light,Industrial Zone,2023-09-05 13:00:00,High,Public Works,Open,33.0
GR000697,No coordination between signals,Traffic Light,North District,2023-05-10 01:00:00,High,Public Works,Open,59.0
GR000698,Signal timing causes congestion,Traffic Light,West Zone,2023-06-29 00:00:00,High,Police,Resolved,11.0
GR000699,Stray dogs roaming streets dangerously,Community Safety,Downtown,2023-02-04 03:00:00,High,Public Works,Resolved,
GR000700,Low water pressure affecting households - Incident 699. Details: 135,Water Supply,Central City,2023-10-03 00:00:00,Low,Public Works,Open,55.0
GR000701,Cracked asphalt creating hazard,Road Damage,Suburb Area,2023-02-24 05:00:00,High,Police,In Progress,33.0
GR000702,No water supply for 5 days - Incident 701. Details: 624,Water Supply,Industrial Zone,2023-06-10 03:00:00,Medium,Municipal Services,In Progress,46.0
GR000703,Frequent power outages affecting business,Electricity,Commercial Area,2023-09-10 03:00:00,Medium,Utilities,Resolved,44.0
GR000704,Uneven road surface causing accidents,Road Damage,West Zone,2023-08-08 06:00:00,High,Public Works,In Progress,24.0
GR000705,Sanitation workers absent for a week,Sanitation,North District,2023-07-22 14:00:00,Medium,Public Works,Open,
GR000706,Insufficient parking spaces in market - Incident 705. Details: 259,Parking,Downtown,2023-03-28 02:00:00,Medium,Municipal Services,In Progress,
GR000707,Vehicles blocking entire street - Incident 706. Details: 938,Parking,South District,2023-09-13 08:00:00,Low,Police,Resolved,23.0
GR000708,Uneven road surface causing accidents - Incident 707. Details: 798,Road Damage,Downtown,2023-09-19 08:00:00,High,Municipal Services,In Progress,
GR000709,Faulty electrical connection creating hazard,Electricity,Residential Area,2023-03-10 00:00:00,High,Public Works,Resolved,
GR000710,Street light not working for 3 weeks - Incident 709. Details: 342,Street Light,Residential Area,2023-07-15 19:00:00,Low,Municipal Services,In Progress,7.0
GR000711,Street lighting system failure in the area - Incident 710. Details: 185,Street Light,Commercial Area,2023-04-14 09:00:00,Low,Utilities,Resolved,
GR000712,Construction noise disturbing residents - Incident 711. Details: 895,Noise Pollution,Commercial Area,2023-01-17 13:00:00,Low,Public Works,In Progress,55.0
GR000713,Parking violation enforcement needed,Parking,Residential Area,2023-04-01 17:00:00,Medium,Police,Resolved,
GR000714,No designated parking area created - Incident 713. Details: 677,Parking,East Zone,2023-09-07 03:00:00,Medium,Utilities,Resolved,35.0
GR000715,No coordination between signals,Traffic Light,Residential Area,2023-03-22 16:00:00,High,Police,In Progress,25.0
GR000716,Traffic light stuck on red,Traffic Light,Suburb Area,2023-01-15 18:00:00,High,Police,In Progress,38.0
GR000717,New potholes appeared after rain,Pothole,Suburb Area,2023-06-26 11:00:00,Medium,Public Works,Resolved,
GR000718,No water supply for 5 days - Incident 717. Details: 781,Water Supply,Central City,2023-02-03 09:00:00,High,Municipal Services,Open,3.0
GR000719,Uneven road surface causing accidents,Road Damage,Industrial Zone,2023-12-23 15:00:00,High,Public Works,In Progress,25.0
GR000720,Construction noise disturbing residents - Incident 719. Details: 656,Noise Pollution,Downtown,2023-02-21 22:00:00,Low,Police,In Progress,49.0
GR000721,Traffic noise intolerable at night,Noise Pollution,East Zone,2023-08-12 06:00:00,Medium,Public Works,Resolved,
GR000722,No electricity for one week - Incident 721. Details: 673,Electricity,North District,2023-07-25 07:00:00,Low,Public Works,Resolved,7.0
GR000723,Traffic light stuck on red,Traffic Light,Suburb Area,2023-09-29 15:00:00,Medium,Police,Open,20.0
GR000724,Street crime increasing daily,Community Safety,Central City,2023-06-10 06:00:00,Medium,Police,Resolved,43.0
GR000725,Frequent theft in the area,Community Safety,East Zone,2023-09-22 05:00:00,Medium,Municipal Services,Resolved,48.0
GR000726,Uneven road surface causing accidents - Incident 725. Details: 745,Road Damage,Central City,2023-11-17 01:00:00,High,Municipal Services,In Progress,16.0
GR000727,Sanitation workers absent for a week,Sanitation,Central City,2023-02-02 20:00:00,Medium,Utilities,In Progress,42.0
GR000728,Waste accumulation causing health hazard,Sanitation,Central City,2023-02-28 04:00:00,High,Municipal Services,Open,
GR000729,Faulty electrical connection creating hazard,Electricity,Residential Area,2023-08-12 13:00:00,High,Public Works,Open,
GR000730,Dirty streets need immediate cleaning - Incident 729. Details: 895,Sanitation,North District,2023-05-23 21:00:00,Medium,Public Works,Resolved,2.0
GR000731,Severe pothole damage on highway affecting commute,Pothole,South District,2023-02-02 13:00:00,High,Police,Resolved,6.0
GR000732,Vehicles blocking entire street,Parking,East Zone,2023-09-14 03:00:00,Medium,Police,In Progress,16.0
GR000733,Traffic light stuck on red,Traffic Light,South District,2023-10-27 23:00:00,Medium,Municipal Services,In Progress,
GR000734,Multiple broken street lights on the avenue - Incident 733. Details: 127,Street Light,East Zone,2023-08-14 13:00:00,Medium,Public Works,In Progress,45.0
GR000735,Street lighting system failure in the area,Street Light,Suburb Area,2023-05-07 08:00:00,Low,Municipal Services,In Progress,24.0
GR000736,Frequent power outages affecting business - Incident 735. Details: 719,Electricity,North District,2023-12-06 01:00:00,Low,Municipal Services,In Progress,20.0
GR000737,Loud music from nearby establishment - Incident 736. Details: 655,Noise Pollution,South District,2023-07-18 00:00:00,Low,Utilities,In Progress,60.0
GR000738,Low water pressure affecting households - Incident 737. Details: 439,Water Supply,Central City,2023-03-24 14:00:00,Low,Utilities,Open,
GR000739,Street lighting system failure in the area - Incident 738. Details: 897,Street Light,Residential Area,2023-06-20 22:00:00,Medium,Public Works,Open,33.0
GR000740,Street lighting system failure in the area,Street Light,Suburb Area,2023-10-08 23:00:00,Medium,Public Works,Open,12.0
GR000741,Entire road surface needs repair,Road Damage,East Zone,2023-11-18 09:00:00,Medium,Police,Resolved,
GR000742,Waste accumulation causing health hazard - Incident 741. Details: 430,Sanitation,West Zone,2023-12-18 13:00:00,High,Police,In Progress,48.0
GR000743,Waste accumulation causing health hazard,Sanitation,Central City,2023-06-17 09:00:00,High,Municipal Services,Open,12.0
GR000744,Vehicles blocking entire street,Parking,Industrial Zone,2023-01-12 17:00:00,Low,Municipal Services,Open,13.0
GR000745,Frequent power outages affecting business,Electricity,East Zone,2023-08-08 19:00:00,Medium,Public Works,In Progress,
GR000746,Traffic light not functioning properly - Incident 745. Details: 739,Traffic Light,South District,2023-08-11 14:00:00,Low,Utilities,Open,
GR000747,Contaminated water from municipal supply,Water Supply,West Zone,2023-09-11 12:00:00,High,Municipal Services,Resolved,
GR000748,Faulty electrical connection creating hazard,Electricity,West Zone,2023-03-16 00:00:00,High,Police,In Progress,
GR000749,Road subsidence near municipal area,Road Damage,West Zone,2023-11-28 14:00:00,High,Utilities,Open,45.0
GR000750,Parking violation enforcement needed - Incident 749. Details: 605,Parking,West Zone,2023-11-02 08:00:00,Medium,Public Works,Open,4.0
GR000751,Industrial noise exceeding permissible levels - Incident 750. Details: 447,Noise Pollution,West Zone,2023-11-07 21:00:00,Low,Public Works,Open,
GR000752,Traffic light stuck on red - Incident 751. Details: 572,Traffic Light,Industrial Zone,2023-12-10 11:00:00,High,Public Works,Resolved,
GR000753,Sanitation workers absent for a week - Incident 752. Details: 330,Sanitation,Commercial Area,2023-08-28 04:00:00,High,Utilities,Open,
GR000754,Loud music from nearby establishment,Noise Pollution,North District,2023-05-24 23:00:00,Medium,Utilities,In Progress,17.0
GR000755,Traffic light stuck on red,Traffic Light,Central City,2023-03-26 10:00:00,Low,Utilities,Open,60.0
GR000756,Cracked asphalt creating hazard,Road Damage,North District,2023-04-28 05:00:00,High,Public Works,In Progress,
GR000757,Entire road surface needs repair - Incident 756. Details: 289,Road Damage,Industrial Zone,2023-09-11 01:00:00,Medium,Utilities,In Progress,36.0
GR000758,Uneven road surface causing accidents,Road Damage,Residential Area,2023-03-17 03:00:00,High,Police,Open,
GR000759,Electricity bill overcharged without reason - Incident 758. Details: 324,Electricity,East Zone,2023-05-20 18:00:00,Low,Municipal Services,Resolved,1.0
GR000760,Stray dogs roaming streets dangerously,Community Safety,Downtown,2023-02-09 07:00:00,High,Utilities,Resolved,
GR000761,Traffic noise intolerable at night,Noise Pollution,North District,2023-12-15 03:00:00,Medium,Public Works,In Progress,
GR000762,Street lighting system failure in the area,Street Light,Residential Area,2023-05-18 19:00:00,Low,Police,Open,29.0
GR000763,Loud music from nearby establishment,Noise Pollution,Downtown,2023-01-25 20:00:00,Medium,Public Works,Resolved,
GR000764,Traffic light not functioning properly,Traffic Light,Industrial Zone,2023-04-02 07:00:00,Low,Utilities,Open,
GR000765,Water pipeline burst causing shortage - Incident 764. Details: 484,Water Supply,East Zone,2023-05-26 20:00:00,Low,Municipal Services,Open,
GR000766,Vehicles blocking entire street,Parking,Central City,2023-02-19 11:00:00,Medium,Utilities,In Progress,31.0
GR000767,Faulty electrical connection creating hazard,Electricity,Downtown,2023-08-05 11:00:00,High,Municipal Services,In Progress,6.0
GR000768,Severe pothole damage on highway affecting commute - Incident 767. Details: 476,Pothole,Commercial Area,2023-12-13 07:00:00,High,Municipal Services,In Progress,42.0
GR000769,Inadequate police patrolling,Community Safety,South District,2023-02-10 15:00:00,Medium,Municipal Services,Resolved,54.0
GR000770,Water pipeline burst causing shortage,Water Supply,Commercial Area,2023-01-25 17:00:00,High,Public Works,Resolved,
GR000771,Insufficient parking spaces in market,Parking,Industrial Zone,2023-10-19 08:00:00,Medium,Public Works,Resolved,
GR000772,Cracked asphalt creating hazard - Incident 771. Details: 382,Road Damage,East Zone,2023-01-24 02:00:00,High,Utilities,Resolved,
GR000773,No coordination between signals,Traffic Light,Residential Area,2023-05-16 10:00:00,Low,Municipal Services,Open,
GR000774,Traffic light not functioning properly,Traffic Light,Central City,2023-01-10 00:00:00,Medium,Public Works,Open,30.0
GR000775,Parking violation enforcement needed,Parking,Downtown,2023-11-12 11:00:00,Medium,Utilities,In Progress,
GR000776,Waste accumulation causing health hazard,Sanitation,North District,2023-01-09 22:00:00,High,Municipal Services,Open,
GR000777,Sanitation workers absent for a week - Incident 776. Details: 732,Sanitation,West Zone,2023-10-03 06:00:00,High,Utilities,Open,2.0
GR000778,Multiple broken street lights on the avenue - Incident 777. Details: 727,Street Light,East Zone,2023-08-16 15:00:00,Medium,Utilities,Resolved,
GR000779,Faulty electrical connection creating hazard,Electricity,Downtown,2023-01-05 03:00:00,High,Utilities,In Progress,48.0
GR000780,Traffic light stuck on red,Traffic Light,Downtown,2023-07-24 15:00:00,Medium,Utilities,Open,34.0
GR000781,Severe pothole damage on highway affecting commute,Pothole,Industrial Zone,2023-05-18 20:00:00,High,Utilities,In Progress,
GR000782,No coordination between signals,Traffic Light,Suburb Area,2023-01-11 05:00:00,Medium,Municipal Services,In Progress,15.0
GR000783,Inadequate police patrolling - Incident 782. Details: 844,Community Safety,West Zone,2023-12-03 14:00:00,High,Police,Resolved,27.0
GR000784,Loud music from nearby establishment,Noise Pollution,Residential Area,2023-05-25 22:00:00,Low,Utilities,Open,
GR000785,Sanitation workers absent for a week,Sanitation,Downtown,2023-08-01 15:00:00,Medium,Municipal Services,Resolved,
GR000786,Severe pothole damage on highway affecting commute,Pothole,Suburb Area,2023-03-23 05:00:00,High,Public Works,Open,8.0
GR000787,Traffic light not functioning properly,Traffic Light,West Zone,2023-09-07 08:00:00,Low,Police,Open,36.0
GR000788,Frequent power outages affecting business - Incident 787. Details: 358,Electricity,East Zone,2023-08-13 14:00:00,Low,Public Works,Open,40.0
GR000789,Street light not working for 3 weeks,Street Light,Commercial Area,2023-03-27 20:00:00,High,Municipal Services,In Progress,
GR000790,Faulty electrical connection creating hazard - Incident 789. Details: 458,Electricity,Residential Area,2023-02-20 04:00:00,High,Police,In Progress,8.0
GR000791,Water pipeline burst causing shortage - Incident 790. Details: 809,Water Supply,Residential Area,2023-01-04 07:00:00,Low,Utilities,In Progress,
GR000792,Dirty streets need immediate cleaning,Sanitation,South District,2023-08-01 11:00:00,Low,Municipal Services,Open,34.0
GR000793,Vehicles blocking entire street - Incident 792. Details: 555,Parking,West Zone,2023-07-31 13:00:00,Low,Police,Open,50.0
GR000794,Deep pothole on Main Road causing accidents,Pothole,Commercial Area,2023-06-11 12:00:00,High,Municipal Services,In Progress,
GR000795,Deep pothole on Main Road causing accidents - Incident 794. Details: 510,Pothole,East Zone,2024-01-01 21:00:00,High,Police,In Progress,44.0
GR000796,Inadequate police patrolling - Incident 795. Details: 748,Community Safety,Central City,2023-01-05 08:00:00,Low,Municipal Services,Resolved,42.0
GR000797,Water pipeline burst causing shortage,Water Supply,Commercial Area,2023-11-29 12:00:00,Low,Police,Open,
GR000798,Loud music from nearby establishment,Noise Pollution,Industrial Zone,2023-10-04 09:00:00,Medium,Police,Resolved,41.0
GR000799,Garbage not collected for days - Incident 798. Details: 417,Sanitation,North District,2023-10-04 18:00:00,Medium,Police,Resolved,33.0
GR000800,Dark road at night due to non-functional lights,Street Light,North District,2023-09-17 11:00:00,High,Public Works,In Progress,
GR000801,Severe pothole damage on highway affecting commute - Incident 800. Details: 776,Pothole,Residential Area,2023-10-25 18:00:00,High,Municipal Services,In Progress,
GR000802,No coordination between signals,Traffic Light,East Zone,2023-05-07 03:00:00,Medium,Municipal Services,In Progress,10.0
GR000803,Insufficient parking spaces in market,Parking,Industrial Zone,2023-08-06 04:00:00,Medium,Utilities,Open,34.0
GR000804,Parking violation enforcement needed - Incident 803. Details: 324,Parking,Downtown,2023-10-27 15:00:00,Medium,Utilities,In Progress,32.0
GR000805,Vehicles blocking entire street,Parking,East Zone,2023-09-06 22:00:00,Medium,Public Works,Resolved,
GR000806,Cracked asphalt creating hazard - Incident 805. Details: 918,Road Damage,North District,2023-07-09 03:00:00,High,Utilities,Open,
GR000807,Traffic light not functioning properly,Traffic Light,Central City,2023-03-02 11:00:00,Medium,Police,In Progress,
GR000808,Multiple potholes near the market making driving dangerous - Incident 807. Details: 333,Pothole,East Zone,2023-08-04 01:00:00,High,Police,In Progress,
GR000809,Entire road surface needs repair,Road Damage,North District,2023-02-04 01:00:00,Medium,Utilities,In Progress,37.0
GR000810,Uneven road surface causing accidents,Road Damage,Suburb Area,2023-11-07 04:00:00,High,Municipal Services,Resolved,49.0
GR000811,Cracked asphalt creating hazard - Incident 810. Details: 783,Road Damage,Residential Area,2023-06-16 02:00:00,High,Utilities,In Progress,
GR000812,Insufficient parking spaces in market - Incident 811. Details: 763,Parking,Suburb Area,2023-08-15 23:00:00,Medium,Public Works,Open,37.0
GR000813,Frequent power outages affecting business,Electricity,Commercial Area,2023-02-13 06:00:00,Low,Public Works,Resolved,49.0
GR000814,Entire road surface needs repair,Road Damage,Commercial Area,2023-09-30 05:00:00,Medium,Public Works,In Progress,16.0
GR000815,Traffic light not functioning properly - Incident 814. Details: 926,Traffic Light,Residential Area,2023-11-07 10:00:00,Medium,Public Works,In Progress,2.0
GR000816,Loud music from nearby establishment,Noise Pollution,Industrial Zone,2023-09-28 10:00:00,Medium,Public Works,Open,35.0
GR000817,Waste accumulation causing health hazard,Sanitation,Central City,2023-02-15 04:00:00,High,Police,In Progress,4.0
GR000818,Signal timing causes congestion,Traffic Light,Suburb Area,2023-01-30 09:00:00,Medium,Police,Open,21.0
GR000819,Frequent power outages affecting business,Electricity,Industrial Zone,2023-05-03 19:00:00,Medium,Utilities,Resolved,25.0
GR000820,Street light not working for 3 weeks,Street Light,Central City,2023-10-11 13:00:00,High,Public Works,In Progress,59.0
GR000821,Deep pothole on Main Road causing accidents,Pothole,Central City,2023-10-12 20:00:00,High,Municipal Services,In Progress,29.0
GR000822,Multiple broken street lights on the avenue - Incident 821. Details: 473,Street Light,Commercial Area,2023-03-14 11:00:00,Medium,Municipal Services,Open,28.0
GR000823,Frequent theft in the area,Community Safety,Residential Area,2023-08-26 19:00:00,Medium,Municipal Services,Open,
GR000824,Road subsidence near municipal area - Incident 823. Details: 771,Road Damage,Central City,2023-07-14 11:00:00,Low,Municipal Services,Resolved,19.0
GR000825,Deep pothole on Main Road causing accidents,Pothole,East Zone,2023-07-22 22:00:00,High,Public Works,Open,18.0
GR000826,No designated parking area created - Incident 825. Details: 707,Parking,West Zone,2023-06-25 20:00:00,Medium,Utilities,In Progress,
GR000827,Loud music from nearby establishment,Noise Pollution,Suburb Area,2023-11-03 10:00:00,High,Municipal Services,Resolved,39.0
GR000828,Entire road surface needs repair,Road Damage,North District,2023-07-31 17:00:00,Medium,Utilities,In Progress,51.0
GR000829,Street light not working for 3 weeks - Incident 828. Details: 571,Street Light,Commercial Area,2023-12-10 14:00:00,Low,Police,In Progress,23.0
GR000830,Insufficient parking spaces in market,Parking,East Zone,2023-07-09 06:00:00,Medium,Municipal Services,Resolved,
GR000831,Electricity bill overcharged without reason,Electricity,Suburb Area,2023-11-11 20:00:00,Medium,Municipal Services,Open,24.0
GR000832,New potholes appeared after rain - Incident 831. Details: 332,Pothole,Central City,2023-12-28 19:00:00,Medium,Municipal Services,Resolved,56.0
GR000833,Faulty electrical connection creating hazard,Electricity,Downtown,2023-04-10 21:00:00,High,Municipal Services,Open,48.0
GR000834,Dark road at night due to non-functional lights - Incident 833. Details: 791,Street Light,East Zone,2023-04-27 16:00:00,Low,Police,Open,2.0
GR000835,Inadequate police patrolling,Community Safety,Downtown,2023-08-21 00:00:00,Low,Public Works,In Progress,27.0
GR000836,Faulty electrical connection creating hazard,Electricity,South District,2023-09-22 01:00:00,High,Municipal Services,Open,
GR000837,Parking violation enforcement needed,Parking,Commercial Area,2023-07-20 06:00:00,Medium,Police,Open,52.0
GR000838,New potholes appeared after rain - Incident 837. Details: 212,Pothole,West Zone,2023-05-08 06:00:00,High,Police,Open,7.0
GR000839,New potholes appeared after rain - Incident 838. Details: 929,Pothole,Residential Area,2023-10-31 20:00:00,Low,Police,Open,
GR000840,No water supply for 5 days - Incident 839. Details: 596,Water Supply,Suburb Area,2023-09-24 07:00:00,Low,Utilities,Open,38.0
GR000841,Street light not working for 3 weeks - Incident 840. Details: 541,Street Light,South District,2023-07-13 10:00:00,Low,Public Works,Open,
GR000842,Road subsidence near municipal area,Road Damage,North District,2023-08-10 02:00:00,High,Public Works,Resolved,
GR000843,Insufficient parking spaces in market,Parking,Industrial Zone,2023-07-30 07:00:00,Low,Public Works,In Progress,51.0
GR000844,Insufficient parking spaces in market,Parking,Downtown,2023-12-12 00:00:00,Medium,Police,Resolved,
GR000845,Street light not working for 3 weeks,Street Light,North District,2023-04-10 18:00:00,High,Police,In Progress,47.0
GR000846,Signal timing causes congestion,Traffic Light,Residential Area,2023-01-23 01:00:00,High,Utilities,Resolved,49.0
GR000847,Loud music from nearby establishment,Noise Pollution,Central City,2023-06-08 19:00:00,Medium,Police,Open,43.0
GR000848,Waste accumulation causing health hazard,Sanitation,North District,2023-10-14 01:00:00,High,Utilities,In Progress,
GR000849,No water supply for 5 days,Water Supply,West Zone,2023-12-08 15:00:00,Low,Utilities,Resolved,55.0
GR000850,Traffic light stuck on red,Traffic Light,Downtown,2023-08-03 10:00:00,High,Utilities,Open,59.0
GR000851,Multiple potholes near the market making driving dangerous,Pothole,West Zone,2023-04-20 07:00:00,High,Utilities,Resolved,53.0
GR000852,Loud music from nearby establishment,Noise Pollution,Industrial Zone,2023-01-04 11:00:00,High,Police,Open,10.0
GR000853,Electricity bill overcharged without reason,Electricity,Residential Area,2023-07-04 01:00:00,Low,Municipal Services,Open,
GR000854,Low water pressure affecting households,Water Supply,Central City,2023-10-11 07:00:00,High,Public Works,Open,59.0
GR000855,Multiple broken street lights on the avenue,Street Light,North District,2023-02-26 10:00:00,Low,Police,In Progress,
GR000856,Industrial noise exceeding permissible levels - Incident 855. Details: 663,Noise Pollution,East Zone,2023-02-03 03:00:00,High,Municipal Services,Open,
GR000857,No designated parking area created,Parking,Suburb Area,2023-11-22 07:00:00,Low,Municipal Services,Resolved,
GR000858,Waste accumulation causing health hazard,Sanitation,Suburb Area,2023-05-24 04:00:00,High,Utilities,Open,51.0
GR000859,Entire road surface needs repair,Road Damage,Downtown,2023-07-18 20:00:00,Medium,Police,In Progress,12.0
GR000860,Industrial noise exceeding permissible levels - Incident 859. Details: 367,Noise Pollution,Suburb Area,2023-09-11 15:00:00,Medium,Utilities,Resolved,38.0
GR000861,Multiple potholes near the market making driving dangerous - Incident 860. Details: 609,Pothole,West Zone,2023-08-20 07:00:00,High,Utilities,Open,57.0
GR000862,Vehicles blocking entire street - Incident 861. Details: 906,Parking,Downtown,2023-07-11 08:00:00,Medium,Municipal Services,Open,
GR000863,Stray dogs roaming streets dangerously,Community Safety,Suburb Area,2023-08-27 16:00:00,High,Police,In Progress,28.0
GR000864,Parking violation enforcement needed,Parking,Suburb Area,2023-07-15 00:00:00,Medium,Municipal Services,In Progress,
GR000865,Street light not working for 3 weeks,Street Light,Suburb Area,2023-09-14 16:00:00,Medium,Public Works,In Progress,7.0
GR000866,Dark road at night due to non-functional lights,Street Light,South District,2023-04-13 10:00:00,High,Police,In Progress,53.0
GR000867,Electricity bill overcharged without reason - Incident 866. Details: 485,Electricity,West Zone,2023-10-06 08:00:00,High,Police,In Progress,51.0
GR000868,Insufficient parking spaces in market,Parking,Industrial Zone,2023-09-20 04:00:00,Low,Municipal Services,Open,14.0
GR000869,Uneven road surface causing accidents - Incident 868. Details: 486,Road Damage,West Zone,2023-08-25 10:00:00,High,Public Works,In Progress,28.0
GR000870,Parking violation enforcement needed,Parking,West Zone,2023-10-13 00:00:00,Medium,Police,Open,9.0
GR000871,Faulty electrical connection creating hazard - Incident 870. Details: 212,Electricity,North District,2023-07-01 10:00:00,High,Municipal Services,In Progress,49.0
GR000872,No designated parking area created,Parking,Commercial Area,2023-01-12 18:00:00,Low,Municipal Services,Open,22.0
GR000873,No coordination between signals - Incident 872. Details: 712,Traffic Light,Downtown,2023-04-15 12:00:00,High,Utilities,Open,22.0
GR000874,Traffic light stuck on red,Traffic Light,Residential Area,2023-02-23 21:00:00,Medium,Public Works,Resolved,2.0
GR000875,Garbage not collected for days - Incident 874. Details: 724,Sanitation,West Zone,2023-07-17 09:00:00,Medium,Police,Resolved,30.0
GR000876,Deep pothole on Main Road causing accidents,Pothole,Suburb Area,2023-07-30 12:00:00,High,Municipal Services,Open,
GR000877,Insufficient parking spaces in market,Parking,Residential Area,2023-04-16 04:00:00,Low,Police,In Progress,43.0
GR000878,Road subsidence near municipal area,Road Damage,East Zone,2023-09-15 22:00:00,Low,Police,Open,
GR000879,Garbage not collected for days - Incident 878. Details: 180,Sanitation,Residential Area,2023-11-06 07:00:00,Medium,Utilities,In Progress,3.0
GR000880,Street lighting system failure in the area,Street Light,Central City,2023-12-31 09:00:00,Medium,Municipal Services,In Progress,
GR000881,No coordination between signals,Traffic Light,Industrial Zone,2023-12-04 05:00:00,Low,Public Works,In Progress,3.0
GR000882,Contaminated water from municipal supply - Incident 881. Details: 798,Water Supply,East Zone,2023-10-03 09:00:00,Low,Public Works,Resolved,58.0
GR000883,Water pipeline burst causing shortage - Incident 882. Details: 212,Water Supply,Residential Area,2023-10-11 03:00:00,Low,Public Works,Open,50.0
GR000884,Industrial noise exceeding permissible levels,Noise Pollution,Industrial Zone,2023-04-17 16:00:00,High,Public Works,Open,44.0
GR000885,Road subsidence near municipal area - Incident 884. Details: 101,Road Damage,Industrial Zone,2023-04-10 12:00:00,High,Police,Open,9.0
GR000886,Industrial noise exceeding permissible levels,Noise Pollution,Residential Area,2023-02-12 17:00:00,Low,Utilities,Open,18.0
GR000887,Garbage not collected for days,Sanitation,East Zone,2023-04-01 09:00:00,High,Utilities,Open,
GR000888,Multiple potholes near the market making driving dangerous,Pothole,Central City,2023-04-02 06:00:00,High,Public Works,Resolved,29.0
GR000889,Deep pothole on Main Road causing accidents,Pothole,Commercial Area,2023-06-07 14:00:00,High,Public Works,Resolved,
GR000890,Vehicles blocking entire street,Parking,West Zone,2023-05-03 06:00:00,High,Utilities,Open,22.0
GR000891,Low water pressure affecting households - Incident 890. Details: 741,Water Supply,South District,2023-02-19 21:00:00,High,Municipal Services,Open,7.0
GR000892,Loud music from nearby establishment,Noise Pollution,Suburb Area,2023-10-05 12:00:00,Low,Public Works,Open,
GR000893,Loud music from nearby establishment,Noise Pollution,Suburb Area,2023-12-01 10:00:00,High,Municipal Services,In Progress,
GR000894,No electricity for one week,Electricity,Downtown,2023-04-22 13:00:00,Medium,Utilities,Open,51.0
GR000895,Traffic light stuck on red - Incident 894. Details: 319,Traffic Light,East Zone,2023-11-04 10:00:00,Low,Utilities,Resolved,50.0
GR000896,Waste accumulation causing health hazard,Sanitation,Suburb Area,2023-12-19 10:00:00,High,Utilities,Open,39.0
GR000897,No coordination between signals,Traffic Light,Residential Area,2023-04-30 16:00:00,Medium,Public Works,Open,
GR000898,Multiple broken street lights on the avenue - Incident 897. Details: 665,Street Light,Central City,2023-05-05 19:00:00,High,Municipal Services,In Progress,13.0
GR000899,Waste accumulation causing health hazard,Sanitation,Industrial Zone,2023-05-02 23:00:00,High,Utilities,Resolved,9.0
GR000900,Frequent power outages affecting business,Electricity,Suburb Area,2023-08-01 20:00:00,Low,Public Works,Open,22.0
GR000901,Loud music from nearby establishment,Noise Pollution,West Zone,2023-12-07 07:00:00,Low,Municipal Services,Resolved,34.0
GR000902,Industrial noise exceeding permissible levels,Noise Pollution,East Zone,2023-02-03 15:00:00,High,Municipal Services,Open,10.0
GR000903,No water supply for 5 days,Water Supply,East Zone,2023-10-09 06:00:00,Medium,Public Works,In Progress,20.0
GR000904,Waste accumulation causing health hazard,Sanitation,West Zone,2023-11-07 07:00:00,High,Police,In Progress,41.0
GR000905,Water pipeline burst causing shortage,Water Supply,Central City,2023-07-04 12:00:00,Medium,Utilities,In Progress,40.0
GR000906,Parking violation enforcement needed,Parking,East Zone,2023-07-15 13:00:00,Medium,Public Works,In Progress,10.0
GR000907,Inadequate police patrolling,Community Safety,East Zone,2023-06-06 14:00:00,Medium,Utilities,Open,46.0
GR000908,Cracked asphalt creating hazard - Incident 907. Details: 954,Road Damage,West Zone,2023-01-03 00:00:00,High,Police,In Progress,27.0
GR000909,Parking violation enforcement needed,Parking,Suburb Area,2023-11-25 18:00:00,Medium,Public Works,In Progress,59.0
GR000910,Multiple broken street lights on the avenue,Street Light,Industrial Zone,2023-08-12 08:00:00,Low,Police,Resolved,41.0
GR000911,Industrial noise exceeding permissible levels - Incident 910. Details: 835,Noise Pollution,North District,2023-05-07 07:00:00,Medium,Police,Resolved,2.0
GR000912,Sanitation workers absent for a week - Incident 911. Details: 324,Sanitation,Central City,2023-03-17 08:00:00,Medium,Municipal Services,Open,
GR000913,Street lighting system failure in the area - Incident 912. Details: 484,Street Light,Industrial Zone,2023-02-11 16:00:00,Low,Utilities,Open,17.0
GR000914,Faulty electrical connection creating hazard,Electricity,Commercial Area,2023-07-30 23:00:00,High,Public Works,Open,50.0
GR000915,Traffic noise intolerable at night - Incident 914. Details: 502,Noise Pollution,East Zone,2023-07-23 22:00:00,Medium,Municipal Services,In Progress,
GR000916,Street lighting system failure in the area,Street Light,Industrial Zone,2023-08-09 05:00:00,High,Municipal Services,Resolved,
GR000917,Entire road surface needs repair,Road Damage,East Zone,2023-04-19 05:00:00,Medium,Municipal Services,Open,52.0
